Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
45299875,Satvic Food Book : 45 Healing Recipes to Cure Any Chronic Disease,Subah Saraf,"Saraf, Subah",,"=""""","=""""",5,4.41,,Kindle Edition,0,2019,,2024/12/16,2024/12/16,,,read,,,,1,0
28368370,Mindfulness with Breathing: A Manual for Serious Beginners,Buddhadasa Bhikkhu,"Bhikkhu, Buddhadasa","Larry Rosenberg, Santikaro Bhikkhu","=""""","=""""",0,4.33,Wisdom Publications,Kindle Edition,166,2015,1988,,2024/10/10,currently-reading,currently-reading (#154),currently-reading,,,,1,0
13006360,The Yoga Of Eating: Transcending Diets and Dogma to Nourish the Natural Self,Charles Eisenstein,"Eisenstein, Charles",,"=""0979209560""","=""9780979209567""",0,4.13,,Kindle Edition,192,,2001,,2024/12/14,currently-reading,currently-reading (#177),currently-reading,,,,1,0
62980923,The New Art of Ideas: Unlock Your Creative Potential,Robin Landa,"Landa, Robin",Lorin Latarro,"=""1523002093""","=""9781523002092""",0,3.63,Berrett-Koehler Publishers,Kindle Edition,200,2023,,,2024/12/10,currently-reading,currently-reading (#176),currently-reading,,,,1,0
44572672,Vintage Recipes: Timeless and Memorable Old-Fashioned Meals from Our Grandmothers (Lost Recipes Vintage Cookbooks),Louise Davidson,"Davidson, Louise",,"=""""","=""""",0,4.21,The Cookbook Publisher,Kindle Edition,161,2019,,,2024/12/10,currently-reading,currently-reading (#175),currently-reading,,,,1,0
199313107,"Pickling and Fermenting for Beginners: The Complete Guide to Pickling and Fermenting with Easy Recipes for Quick, Fermented & Sweet Pickles, Sauerkraut, ... Meat, Fish & Eggs & Fermented Beverages",Max Barnes,"Barnes, Max",,"=""""","=""""",0,4.06,,Kindle Edition,270,2023,,,2024/12/09,currently-reading,currently-reading (#174),currently-reading,,,,1,0
13079184,Thinkertoys: A Handbook of Creative-Thinking Techniques,Michael Michalko,"Michalko, Michael",,"=""""","=""""",0,3.98,Ten Speed Press; 2 edition,Kindle Edition,418,2010,1991,,2024/12/07,currently-reading,currently-reading (#173),currently-reading,,,,1,0
34248216,The Complete Make-Ahead Cookbook: From Appetizers to Desserts 500 Recipes You Can Make in Advance (The Complete ATK Cookbook Series),America's Test Kitchen,"Kitchen, America's Test",,"=""1940352894""","=""9781940352893""",0,3.76,America's Test Kitchen,Kindle Edition,431,2017,2017,,2024/12/02,currently-reading,currently-reading (#172),currently-reading,,,,1,0
20989200,How to Deal With Difficult People (Thorsons Business S),Ursula Markham,"Markham, Ursula",,"=""0007381719""","=""9780007381715""",0,3.27,Thorsons,Kindle Edition,164,2012,1993,,2024/11/05,currently-reading,currently-reading (#171),currently-reading,,,,1,0
15998844,The Odyssey,Homer,"Homer, Homer",Alexander Pope,"=""""","=""""",0,3.83,,Kindle Edition,532,2012,-700,,2024/11/01,currently-reading,currently-reading (#170),currently-reading,,,,1,0
18799792,Outside In: The Power of Putting Customers at the Center of Your Business,Harley Manning,"Manning, Harley","Kerry Bodine, Josh Bernoff","=""0544025865""","=""9780544025868""",0,3.93,Amazon Publishing,Kindle Edition,258,2012,2012,,2024/10/29,currently-reading,currently-reading (#169),currently-reading,,,,1,0
55537316,The Strategy Manual: A step-by-step guide to the transformational change of anything,Mike  Baxter,"Baxter, Mike",,"=""""","=""""",0,4.33,Goal Atlas,Kindle Edition,480,2020,,,2024/10/29,currently-reading,currently-reading (#168),currently-reading,,,,1,0
18799443,The Art of Taking Minutes,Delores Dochterman Benson,"Benson, Delores Dochterman",,"=""1612180639""","=""9781612180632""",0,3.42,AmazonEncore,Kindle Edition,262,2011,2011,,2024/10/29,currently-reading,currently-reading (#167),currently-reading,,,,1,0
36548138,The 48 Laws of Power,Robert Greene,"Greene, Robert",,"=""""","=""""",0,4.09,Penguin Books,Kindle Edition,452,2000,1999,,2024/10/29,currently-reading,currently-reading (#166),currently-reading,,,,1,0
25487754,Activate Your Brain: How Understanding Your Brain Can Improve Your Work - and Your Life,Scott G. Halford,"Halford, Scott G.",,"=""1626341982""","=""9781626341982""",0,3.94,Greenleaf Book Group Press,Kindle Edition,248,2015,2015,,2024/10/28,currently-reading,currently-reading (#165),currently-reading,,,,1,0
49946989,Perfectly Confident: How to Calibrate Your Decisions Wisely,Don A. Moore,"Moore, Don A.",,"=""0062887777""","=""9780062887771""",0,3.65,Harper Business,Kindle Edition,272,2020,2020,,2024/10/28,currently-reading,currently-reading (#164),currently-reading,,,,1,0
36326866,Presence: Bringing Your Boldest Self to Your Biggest Challenges,Amy Cuddy,"Cuddy, Amy",,"=""""","=""""",0,3.90,"Little, Brown and Company",Kindle Edition,306,2015,2015,,2024/10/28,currently-reading,currently-reading (#163),currently-reading,,,,1,0
40239135,The Kickass Entrepreneur's Guide to Investing: Three Simple Steps to Build Massive Wealth with Your Business's Profits,Jeff Wiener,"Wiener, Jeff",,"=""""","=""""",0,4.05,,Kindle Edition,90,2018,,,2024/10/27,currently-reading,currently-reading (#162),currently-reading,,,,1,0
34563870,Light of Truth Satyarth Prakash: Maharishi Dayanand,Dayanand Saraswati,"Saraswati, Dayanand",,"=""""","=""""",0,4.23,,Kindle Edition,811,2016,1875,,2024/10/27,currently-reading,currently-reading (#161),currently-reading,,,,1,0
52032310,The Catalyst: How to Change Anyone's Mind,Jonah Berger,"Berger, Jonah",,"=""""","=""""",0,3.92,Simon & Schuster,Kindle Edition,276,2020,2020,,2024/10/27,currently-reading,currently-reading (#160),currently-reading,,,,1,0
20800313,Shut The Duck Up!: Big Life Changes In 10 Little Minutes,Pete Cohen,"Cohen, Pete",Bobby Cappuccio,"=""""","=""""",0,3.67,Babysteps Publishing Limited,Kindle Edition,252,2014,2014,,2024/10/27,currently-reading,currently-reading (#159),currently-reading,,,,1,0
19086127,The Most Important Graph in the World...and How it Will Change Your Life!,Tony Buzan,"Buzan, Tony",,"=""1908934026""","=""""",0,3.67,Proactive Press,Kindle Edition,242,2012,,,2024/10/27,currently-reading,currently-reading (#158),currently-reading,,,,1,0
24867400,Die Wise: A Manifesto for Sanity and Soul,Stephen Jenkinson,"Jenkinson, Stephen",Martin    Shaw,"=""1583949747""","=""9781583949740""",0,4.34,North Atlantic Books,Kindle Edition,417,2015,2015,,2024/10/23,currently-reading,currently-reading (#157),currently-reading,,,,1,0
57958011,When It Is Darkest: Why People Die by Suicide and What We Can Do to Prevent It,Rory O’ Connor,"Connor, Rory O’",,"=""1473583462""","=""9781473583467""",0,4.35,Ebury Digital,Kindle Edition,339,2021,,,2024/10/16,currently-reading,currently-reading (#156),currently-reading,,,,1,0
60240372,Seeing with the Eye of Dhamma: The Comprehensive Teaching of Buddhadasa Bhikkhu,Buddhadasa Bhikkhu,"Bhikkhu, Buddhadasa",Santikaro Bhikkhu,"=""0834844036""","=""9780834844032""",0,4.67,Shambhala,Kindle Edition,339,2022,2022,,2024/10/11,currently-reading,currently-reading (#155),currently-reading,,,,1,0
61038463,Beyond Distraction: Five Practical Ways to Focus Your Mind,Shaila Catherine,"Catherine, Shaila",,"=""1614298114""","=""9781614298113""",0,4.54,Wisdom Publications,Kindle Edition,261,2022,,,2024/10/09,currently-reading,currently-reading (#153),currently-reading,,,,1,0
52898275,Lovingkindness: The Revolutionary Art of Happiness,Sharon Salzberg,"Salzberg, Sharon",John Kabat-Zinn,"=""0834842734""","=""9780834842731""",0,4.21,Shambhala,Kindle Edition,187,2020,1995,,2024/10/09,currently-reading,currently-reading (#152),currently-reading,,,,1,0
19085445,You Can Have an Amazing Memory: Learn Life-Changing Techniques and Tips from the Memory Maestro,Dominic O'Brien,"O'Brien, Dominic",,"=""""","=""""",0,4.07,Watkins Publishing,Kindle Edition,215,2012,2011,,2024/10/09,currently-reading,currently-reading (#151),currently-reading,,,,1,0
62814657,How Not to Kill Yourself: A Portrait of the Suicidal Mind,Clancy Martin,"Martin, Clancy",,"=""0593317068""","=""9780593317068""",0,3.72,Pantheon,Kindle Edition,464,2023,2023,,2024/10/07,currently-reading,currently-reading (#150),currently-reading,,,,1,0
34030596,The State of Mind Called Beautiful,U Pandita,"Pandita, U","Kate Wheeler, Vivekananda","=""""","=""""",0,4.21,Wisdom Publications,Kindle Edition,207,2017,2006,,2024/10/06,currently-reading,currently-reading (#149),currently-reading,,,,1,0
141369432,Flavour,Sabrina Ghayour,"Ghayour, Sabrina",,"=""1783255110""","=""9781783255115""",0,4.27,Aster,Kindle Edition,236,2023,,,2024/10/06,currently-reading,currently-reading (#148),currently-reading,,,,1,0
219740591,"Acceptance and Commitment Therapy Workbook: 101 ACT Exercises and a 6-Week Program to Overcome Anxiety, Depression, and Procrastination by Improving Focus and Productivity (Inner Growth Book 1)",Miriam Blake,"Blake, Miriam",,"=""""","=""""",0,4.29,,Kindle Edition,156,2024,,,2024/10/06,currently-reading,currently-reading (#147),currently-reading,,,,1,0
61148831,The Heroic Heart: Awakening Unbound Compassion,Jetsunma Tenzin Palmo,"Palmo, Jetsunma Tenzin",,"=""0834844427""","=""9780834844421""",0,4.70,Shambhala,Kindle Edition,231,2022,,,2024/09/27,currently-reading,currently-reading (#144),currently-reading,,,,1,0
8716655,Darkness Visible,William Styron,"Styron, William",,"=""1936317311""","=""9781936317318""",0,3.99,Open Road,Kindle Edition,98,2010,1990,2024/10/04,2024/09/15,,,read,,,,1,0
213691069,The Developer Facing Startup: Alchemist Accelerator’s go-to-market playbook for early-stage developer-facing startups,Adam Frankl,"Frankl, Adam",,"=""""","=""""",0,4.50,,Kindle Edition,206,2024,,,2024/10/03,currently-reading,currently-reading (#146),currently-reading,,,,1,0
37806564,How to Become a Straight-A Student,Cal Newport,"Newport, Cal",,"=""""","=""""",3,4.04,Three Rivers Press,Kindle Edition,224,2006,2006,2024/10/03,2024/10/03,,,read,"<strong>Ok Book - Worth a quick peruse</strong><br/><br/>Has some actionable items and ideas like which is helpful for someone as disorganized as me:<br/>1. Calendar & list<br/>2. Journaling at the end of the day.<br/>3. Leveraging the class and prof and finding secluded chunks of “away” time to study,<br/><br/>Rest is kinda meh",,,1,0
31376178,"Hustle: The Power to Charge Your Life with Money, Meaning, and Momentum",Neil  Patel,"Patel, Neil","Patrick Vlaskovits, Jonas Koffler","=""1623367174""","=""9781623367176""",0,3.49,Rodale Books,Kindle Edition,274,2016,2016,,2024/09/25,currently-reading,currently-reading (#143),currently-reading,,,,1,0
23456458,Indoor Kitchen Gardening: Turn Your Home Into a Year-Round Vegetable Garden,Elizabeth Millard,"Millard, Elizabeth",,"=""1610589815""","=""9781610589819""",0,3.95,Cool Springs Press,Kindle Edition,227,2023,2014,,2024/09/23,currently-reading,currently-reading (#142),currently-reading,,,,1,0
18933538,Apple Cider Vinegar Miracle Health System,Paul Bragg,"Bragg, Paul",Patricia Bragg,"=""""","=""""",0,3.89,Health Science,Kindle Edition,244,2011,1995,,2024/09/22,currently-reading,currently-reading (#141),currently-reading,,,,1,0
58187532,Continuous Architecture in Practice: Software Architecture in the Age of Agility and DevOps (Addison-Wesley Signature Series (Vernon)),Murat Erder,"Erder, Murat","Eoin Woods, Pierre Pureur","=""0136523684""","=""9780136523680""",0,3.75,Addison-Wesley Professional,Kindle Edition,352,2021,2021,,2024/09/22,currently-reading,currently-reading (#140),currently-reading,,,,1,0
21129479,Systems Engineering Fundamentals,U.S. Department of the Army,"Army, U.S. Department of the",,"=""""","=""""",0,3.50,,Kindle Edition,967,2013,2013,,2024/09/22,currently-reading,currently-reading (#139),currently-reading,,,,1,0
57590093,Levers: The Framework for Building Repeatability into Your Business,Amos Schwartzfarb,"Schwartzfarb, Amos",Trevor Boehm,"=""1544519796""","=""9781544519791""",0,4.19,Lioncrest Publishing,Kindle Edition,190,2021,,,2024/09/18,currently-reading,currently-reading (#138),currently-reading,,,,1,0
22615954,How We Die: Reflections on Life's Final Chapter,Sherwin B. Nuland,"Nuland, Sherwin B.",,"=""0978721039""","=""9780978721039""",0,4.07,Chu Hartley LLC,Kindle Edition,306,2014,1994,,2024/09/18,currently-reading,currently-reading (#137),currently-reading,,,,1,0
39074037,Satipatthana: The Direct Path to Realization,Analayo,"Analayo, Analayo",,"=""""","=""9781907314476""",0,4.59,Windhorse Publications Ltd,Kindle Edition,498,2013,2004,,2024/09/18,currently-reading,currently-reading (#136),currently-reading,,,,1,0
38457453,Thou Art That: Transforming Religious Metaphor (The Collected Works of Joseph Campbell),Joseph Campbell,"Campbell, Joseph","Eugene Kennedy, David Kudler","=""1611780152""","=""9781611780154""",0,4.31,Joseph Campbell Foundation,Kindle Edition,213,2018,2001,,2024/09/15,currently-reading,currently-reading (#135),currently-reading,,,,1,0
42633550,The Hero’s Journey: Joseph Campbell on His Life and Work (The Collected Works of Joseph Campbell),Joseph Campbell,"Campbell, Joseph","Phil Cousineau, David Kudler","=""1611780349""","=""9781611780345""",0,4.29,Joseph Campbell Foundation,Kindle Edition,338,2018,1990,,2024/09/15,currently-reading,currently-reading (#134),currently-reading,,,,1,0
53629818,A Comprehensive Manual of Abhidhamma: The Philosophical Psychology of Buddhism,Bhikkhu Bodhi,"Bodhi, Bhikkhu",Mahāthera Nārada,"=""""","=""""",0,4.28,Pariyatti Publishing,Kindle Edition,602,2020,1993,,2024/09/08,currently-reading,currently-reading (#133),currently-reading,,,,1,0
23466623,"Life is Meditation - Meditation is Life: A Practical Guide to the ""Emancipation Proclamation"" of the Anapanasati Sutta and Loving-Kindness Meditation",Bhante Vimalaramsi,"Vimalaramsi, Bhante",,"=""""","=""""",0,4.14,Dhamma Sukha,Kindle Edition,336,2014,2014,,2024/09/06,currently-reading,currently-reading (#132),currently-reading,,,,1,0
55028167,Cook for Your Gut Health,America's Test Kitchen,"Kitchen, America's Test",,"=""194870353X""","=""9781948703536""",0,3.69,America's Test Kitchen,Kindle Edition,336,2021,,,2024/09/01,currently-reading,currently-reading (#131),currently-reading,,,,1,0
36276262,Badass Ways to End Anxiety & Stop Panic Attacks!: A counterintuitive approach to recover and regain control of your life,Geert Verschaeve,"Verschaeve, Geert",,"=""""","=""""",0,4.25,,Kindle Edition,223,2017,2017,,2024/08/16,currently-reading,currently-reading (#130),currently-reading,,,,1,0
18624272,So Good They Can't Ignore You: Why Skills Trump Passion in the Quest for Work You Love,Cal Newport,"Newport, Cal",,"=""""","=""""",0,4.07,Grand Central Publishing,Kindle Edition,232,2012,2012,,2024/08/03,currently-reading,currently-reading (#129),currently-reading,,,,1,0
30228405,"Authentic Polish Cooking: 120 Mouthwatering Recipes, from Old-Country Staples to Exquisite Modern Cuisine",Marianna Dworak,"Dworak, Marianna",,"=""""","=""""",5,3.86,Skyhorse,Kindle Edition,177,2016,,2024/07/29,2024/07/28,,,read,,,,1,0
48637975,Falastin: A Cookbook,Sami Tamimi,"Tamimi, Sami","Tara Wigley, Yotam Ottolenghi","=""039958174X""","=""9780399581748""",0,4.48,Ten Speed Press,Kindle Edition,320,2020,2020,,2024/07/20,currently-reading,currently-reading (#128),currently-reading,,,,1,0
18881307,The Back of the Napkin: Solving Problems and Selling Ideas with Pictures,Dan Roam,"Roam, Dan",,"=""1101565918""","=""9781101565919""",0,3.96,Portfolio,Kindle Edition,283,2009,2008,,2024/07/13,currently-reading,currently-reading (#127),currently-reading,,,,1,0
123165183,The Fraud,Zadie Smith,"Smith, Zadie",,"=""""","=""""",0,3.26,Penguin Press,Kindle Edition,464,2023,2023,,2024/07/10,currently-reading,currently-reading (#126),currently-reading,,,,1,0
57468340,"Price Action Trading Secrets: Trading Strategies, Tools, and Techniques to Help You Become a Consistently Profitable Trader",Rayner Teo,"Teo, Rayner",,"=""""","=""""",0,4.26,,Kindle Edition,147,2021,,,2024/07/02,currently-reading,currently-reading (#125),currently-reading,,,,1,0
23252375,Introducing Statistics: A Graphic Guide (Graphic Guides),Eileen Magnello,"Magnello, Eileen",Borin Van Loon,"=""""","=""""",0,3.44,Icon Books,Kindle Edition,366,2014,2005,,2024/07/02,currently-reading,currently-reading (#124),currently-reading,,,,1,0
62476842,Indian Flavor Every Day: Simple Recipes and Smart Techniques to Inspire: A Cookbook,Maya Kaimal,"Kaimal, Maya",,"=""059323507X""","=""9780593235072""",0,3.96,Clarkson Potter,Kindle Edition,227,2023,,,2024/06/28,currently-reading,currently-reading (#123),currently-reading,,,,1,0
10802346,Personal Kanban: Mapping Work | Navigating Life,Jim  Benson,"Benson, Jim",Tonianne DeMaria Barry,"=""""","=""""",0,3.77,,Kindle Edition,218,,2011,,2024/06/19,currently-reading,currently-reading (#122),currently-reading,,,,1,0
124923473,Lidia's From Our Family Table to Yours: More Than 100 Recipes Made with Love for All Occasions: A Cookbook,Lidia Matticchio Bastianich,"Bastianich, Lidia Matticchio",Tanya Bastianich Manuali,"=""0525657436""","=""9780525657439""",0,3.81,Knopf,Kindle Edition,199,2023,,,2024/06/11,currently-reading,currently-reading (#121),currently-reading,,,,1,0
57650857,The Minimalist Entrepreneur: How Great Founders Do More with Less,Sahil Lavingia,"Lavingia, Sahil",,"=""0593192400""","=""9780593192405""",0,4.20,Portfolio,Kindle Edition,254,2021,2021,,2024/06/11,currently-reading,currently-reading (#120),currently-reading,,,,1,0
